COUNTY,ZIP,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
05063,72526,CUSHMAN,AR,0.000000000,0.000000000,0.003717472,0.000044543
05063,72575,SALADO,AR,0.000000000,0.000000000,0.003717472,0.000044543
05063,72550,LOCUST GROVE,AR,0.017243073,0.002191781,0.003717472,0.015857461
05063,72165,THIDA,AR,0.002849283,0.001643836,0.003717472,0.002761693
05063,72527,DESHA,AR,0.011888387,0.003287671,0.007434944,0.011135857
05063,72521,CAVE CITY,AR,0.034142268,0.014246575,0.007434944,0.032204900
05063,72522,CHARLOTTE,AR,0.010512871,0.002191781,0.003717472,0.009755011
05063,72524,CORD,AR,0.009284732,0.005479452,0.003717472,0.008908686
05063,72112,NEWPORT,AR,0.001670269,0.000547945,0.000000000,0.001559020
05065,72577,SIDNEY,AR,0.024225461,0.006410256,0.000000000,0.023552411
05065,72585,WIDEMAN,AR,0.024515008,0.012820513,0.028985507,0.024204059
05065,72540,GUION,AR,0.007914294,0.009615385,0.028985507,0.008099050
05065,72576,SALEM,AR,0.000965158,0.000000000,0.000000000,0.000930925
05065,72565,OXFORD,AR,0.091496960,0.032051282,0.028985507,0.089368833
05065,72513,ASH FLAT,AR,0.008686420,0.000000000,0.014492754,0.008471421
05065,72560,MOUNTAIN VIEW,AR,0.013994788,0.000000000,0.000000000,0.013498417
05065,72517,BROCKWELL,AR,0.032429302,0.067307692,0.028985507,0.033420220
05065,72584,VIOLET HILL,AR,0.053373227,0.012820513,0.014492754,0.051945634
05065,72573,SAGE,AR,0.029147766,0.025641026,0.028985507,0.029044871
05065,72532,EVENING SHADE,AR,0.004825789,0.000000000,0.000000000,0.004654627
05065,72566,PINEVILLE,AR,0.043721648,0.035256410,0.043478261,0.043474213
05065,72519,CALICO ROCK,AR,0.105974327,0.121794872,0.115942029,0.106497859
05065,72512,HORSESHOE BEND,AR,0.147572628,0.256410256,0.173913043,0.150902998
05065,72556,MELBOURNE,AR,0.278061963,0.365384615,0.391304348,0.281325638
05065,72587,WISEMAN,AR,0.008396873,0.000000000,0.014492754,0.008192143
05065,72561,MOUNT PLEASANT,AR,0.064182994,0.016025641,0.043478261,0.062651275
05065,72536,FRANKLIN,AR,0.041791333,0.038461538,0.014492754,0.041519270
05065,72528,DOLPH,AR,0.016986777,0.000000000,0.028985507,0.016570471
05065,72501,BATESVILLE,AR,0.001737284,0.000000000,0.000000000,0.001675666
05067,72075,JACKSONPORT,AR,0.000000000,0.000000000,0.007142857,0.000112196
05067,72421,CASH,AR,0.000624298,0.000000000,0.000000000,0.000560978
05067,72005,AMAGON,AR,0.011237358,0.014397906,0.007142857,0.011443958
05067,72112,NEWPORT,AR,0.651891622,0.901832461,0.850000000,0.676427690
05067,72020,BRADFORD,AR,0.121613185,0.026178010,0.000000000,0.111522495
05067,72471,SWIFTON,AR,0.054064178,0.010471204,0.035714286,0.050039268
05067,72473,TUCKERMAN,AR,0.136596329,0.036649215,0.071428571,0.127005498
05067,72347,HICKORY RIDGE,AR,0.005368960,0.000000000,0.000000000,0.004824414
05067,72169,TUPELO,AR,0.000124860,0.000000000,0.007142857,0.000224391
05067,72101,MC CRORY,AR,0.017230616,0.010471204,0.000000000,0.016380568
05067,72479,WEINER,AR,0.000998876,0.000000000,0.000000000,0.000897565
05067,72014,BEEDEVILLE,AR,0.000124860,0.000000000,0.007142857,0.000224391
05067,72431,GRUBBS,AR,0.000000000,0.000000000,0.007142857,0.000112196
05067,72410,ALICIA,AR,0.000124860,0.000000000,0.000000000,0.000112196
05067,72043,DIAZ,AR,0.000000000,0.000000000,0.007142857,0.000112196
05069,72079,JEFFERSON,AR,0.006866231,0.002724053,0.001369863,0.006400310
05069,72152,SHERRILL,AR,0.007761826,0.007627349,0.001369863,0.007636734
05069,71603,PINE BLUFF,AR,0.438841697,0.314900572,0.357534247,0.426372188
05069,71659,MOSCOW,AR,0.000054279,0.000000000,0.001369863,0.000072731
05069,72168,TUCKER,AR,0.004016609,0.002724053,0.000000000,0.003830489
05069,72073,HUMPHREY,AR,0.002768204,0.000544811,0.008219178,0.002666796
05069,71667,STAR CITY,AR,0.000054279,0.000000000,0.000000000,0.000048487
05069,72133,REYDELL,AR,0.000027139,0.000000000,0.001369863,0.000048487
05069,72072,HUMNOKE,AR,0.000244253,0.000000000,0.000000000,0.000218192
05069,72046,ENGLAND,AR,0.005834939,0.001362027,0.000000000,0.005333592
05069,72182,WRIGHT,AR,0.000027139,0.000000000,0.001369863,0.000048487
05069,72175,WABBASEKA,AR,0.002605368,0.000817216,0.002739726,0.002448604
05069,71602,WHITE HALL,AR,0.238445464,0.192318169,0.258904110,0.234702289
05069,72132,REDFIELD,AR,0.039786143,0.005448107,0.031506849,0.036583592
05069,71601,PINE BLUFF,AR,0.234293158,0.460365023,0.328767123,0.256085144
05069,72150,SHERIDAN,AR,0.002279697,0.000000000,0.000000000,0.002036462
05069,72004,ALTHEIMER,AR,0.011561321,0.009806592,0.005479452,0.011297517
05069,71644,GRADY,AR,0.003093875,0.001089621,0.000000000,0.002860745
05069,71665,RISON,AR,0.000868456,0.000000000,0.000000000,0.000775795
05069,72160,STUTTGART,AR,0.000569924,0.000272405,0.000000000,0.000533359
05071,72949,OZARK,AR,0.008150981,0.001934236,0.000000000,0.007692308
05071,72846,LAMAR,AR,0.178569189,0.059961315,0.067796610,0.170279720
05071,72847,LONDON,AR,0.029782432,0.003868472,0.000000000,0.027913753
05071,72821,ALTUS,AR,0.011662173,0.000967118,0.000000000,0.010897436
05071,72845,KNOXVILLE,AR,0.051163082,0.034816248,0.112994350,0.050815851
05071,72852,OARK,AR,0.020628253,0.002901354,0.005649718,0.019405594
05071,72839,HAGARVILLE,AR,0.021067152,0.002901354,0.005649718,0.019813520
05071,72840,HARTMAN,AR,0.071164336,0.025145068,0.016949153,0.067832168
05071,72830,CLARKSVILLE,AR,0.539657659,0.849129594,0.768361582,0.560664336
05071,72752,PETTIGREW,AR,0.002633394,0.000000000,0.000000000,0.002447552
05071,72854,OZONE,AR,0.041005706,0.005802708,0.005649718,0.038519814
05071,72832,COAL HILL,AR,0.024515644,0.012572534,0.016949153,0.023717949
05073,71827,BUCKNER,AR,0.070171530,0.010067114,0.027777778,0.066141406
05073,71861,TAYLOR,AR,0.179550011,0.057046980,0.305555556,0.172921418
05073,71845,LEWISVILLE,AR,0.260414346,0.231543624,0.305555556,0.258967448
05073,71826,BRADLEY,AR,0.132323457,0.241610738,0.166666667,0.139332366
05073,71860,STAMPS,AR,0.356204054,0.459731544,0.194444444,0.361393324
05073,71801,HOPE,AR,0.001336601,0.000000000,0.000000000,0.001244039
05075,72440,LYNN,AR,0.005162326,0.000000000,0.006896552,0.004824837
05075,72445,MINTURN,AR,0.000000000,0.000000000,0.006896552,0.000104888
05075,72433,HOXIE,AR,0.173798325,0.191964286,0.268965517,0.176526117
05075,72469,STRAWBERRY,AR,0.060341861,0.022321429,0.020689655,0.057058947
05075,72471,SWIFTON,AR,0.000114718,0.000000000,0.000000000,0.000104888
05075,72465,SEDGWICK,AR,0.000114718,0.000000000,0.006896552,0.000209776
05075,72476,WALNUT RIDGE,AR,0.401973156,0.665178571,0.510344828,0.422173275
05075,72410,ALICIA,AR,0.030629804,0.010416667,0.020689655,0.029053912
05075,72458,POWHATAN,AR,0.041183894,0.001488095,0.006896552,0.037864485
05075,72425,DELAPLAINE,AR,0.000114718,0.000000000,0.000000000,0.000104888
05075,72415,BLACK ROCK,AR,0.085006310,0.028273810,0.055172414,0.080553807
05075,72466,SMITHVILLE,AR,0.059882987,0.007440476,0.006896552,0.055380743
05075,72482,WILLIFORD,AR,0.000229437,0.000000000,0.000000000,0.000209776
05075,72434,IMBODEN,AR,0.062865665,0.037202381,0.041379310,0.060730019
05075,72572,SAFFELL,AR,0.009980498,0.004464286,0.006896552,0.009544787
05075,72416,BONO,AR,0.001720775,0.002976190,0.000000000,0.001783092
05075,72457,PORTIA,AR,0.000000000,0.000000000,0.006896552,0.000104888
05075,72459,RAVENDEN,AR,0.066880808,0.028273810,0.034482759,0.063666876
05077,72348,HUGHES,AR,0.006932409,0.000000000,0.000000000,0.006274510
05077,72311,AUBREY,AR,0.000000000,0.000000000,0.020833333,0.000196078
05077,72355,LEXA,AR,0.039428076,0.027522936,0.000000000,0.038039216
05077,72372,PALESTINE,AR,0.021880416,0.006880734,0.000000000,0.020392157
05077,72374,POPLAR GROVE,AR,0.001083189,0.000000000,0.000000000,0.000980392
05077,72368,MORO,AR,0.144930676,0.025229358,0.020833333,0.133529412
05077,72335,FORREST CITY,AR,0.002166378,0.000000000,0.000000000,0.001960784
05077,72320,BRICKEYS,AR,0.018630849,0.009174312,0.020833333,0.017843137
05077,72341,HAYNES,AR,0.001949740,0.000000000,0.020833333,0.001960784
05077,72352,LA GRANGE,AR,0.000000000,0.000000000,0.020833333,0.000196078
05077,72360,MARIANNA,AR,0.761481802,0.928899083,0.895833333,0.777058824
05077,72366,MARVELL,AR,0.001516464,0.002293578,0.000000000,0.001568627
05079,71603,PINE BLUFF,AR,0.016627664,0.011235955,0.000000000,0.016280159
05079,71644,GRADY,AR,0.019460525,0.014044944,0.031746032,0.019325369
05079,71639,DUMAS,AR,0.076487252,0.042134831,0.000000000,0.074490513
05079,71643,GOULD,AR,0.086710186,0.070224719,0.301587302,0.087608339
05079,71675,WILMAR,AR,0.003448701,0.002808989,0.000000000,0.003396580
05079,71667,STAR CITY,AR,0.788274418,0.851123596,0.650793651,0.789880534
05079,71601,PINE BLUFF,AR,0.007759576,0.008426966,0.000000000,0.007730148
05079,71655,MONTICELLO,AR,0.001231679,0.000000000,0.000000000,0.001171234
05079,71678,YORKTOWN,AR,0.000000000,0.000000000,0.015873016,0.000117123
05081,71866,WINTHROP,AR,0.053864518,0.014198783,0.017241379,0.050875500
05081,71822,ASHDOWN,AR,0.689346464,0.888438134,0.810344828,0.703846684
05081,71853,OGDEN,AR,0.032229185,0.016227181,0.017241379,0.031021646
05081,71836,FOREMAN,AR,0.223216950,0.081135903,0.120689655,0.212739556
05081,71820,ALLEENE,AR,0.000000000,0.000000000,0.017241379,0.000137874
05081,71865,WILTON,AR,0.001342883,0.000000000,0.017241379,0.001378740
05083,72865,SUBIACO,AR,0.040991903,0.007444169,0.021739130,0.038732947
05083,72826,BLUE MOUNTAIN,AR,0.000000000,0.000000000,0.010869565,0.000078407
05083,72927,BOONEVILLE,AR,0.359649123,0.465260546,0.554347826,0.367727772
05083,72928,BRANCH,AR,0.000759109,0.001240695,0.000000000,0.000784068
05083,72834,DARDANELLE,AR,0.003036437,0.000000000,0.000000000,0.002822644
05083,72835,DELAWARE,AR,0.041244939,0.009925558,0.010869565,0.039046574
05083,72949,OZARK,AR,0.008434548,0.000000000,0.000000000,0.007840677
05083,72943,MAGAZINE,AR,0.119686235,0.044665012,0.065217391,0.114552297
05083,72842,HAVANA,AR,0.001433873,0.000000000,0.000000000,0.001332915
05083,72951,RATCLIFF,AR,0.025134953,0.016129032,0.010869565,0.024462914
05083,72851,NEW BLAINE,AR,0.037365047,0.007444169,0.010869565,0.035283048
05083,72863,SCRANTON,AR,0.071609312,0.022332506,0.043478261,0.068292300
05083,72855,PARIS,AR,0.289051957,0.425558313,0.271739130,0.297553709
05083,72933,CHARLESTON,AR,0.001602564,0.000000000,0.000000000,0.001489729
05085,72023,CABOT,AR,0.454847331,0.593198450,0.744245524,0.465777890
05085,72160,STUTTGART,AR,0.000404957,0.000000000,0.000000000,0.000377311
05085,72024,CARLISLE,AR,0.042520450,0.029702970,0.084398977,0.042183373
05085,72076,JACKSONVILLE,AR,0.028994898,0.016788635,0.002557545,0.028021632
05085,72173,VILONIA,AR,0.000215977,0.000000000,0.000000000,0.000201233
05085,72072,HUMNOKE,AR,0.005642396,0.004304778,0.002557545,0.005533895
05085,72083,KEO,AR,0.002240760,0.003874300,0.005115090,0.002364482
05085,72086,LONOKE,AR,0.142814719,0.177787344,0.094629156,0.144384354
05085,72176,WARD,AR,0.124321698,0.022815325,0.033248082,0.117494655
05085,72037,COY,AR,0.000000000,0.000000000,0.002557545,0.000025154
05085,72046,ENGLAND,AR,0.052968332,0.098579423,0.017902813,0.055288643
05085,72007,AUSTIN,AR,0.127831322,0.033577271,0.005115090,0.121116841
05085,72142,SCOTT,AR,0.017170163,0.019371502,0.007672634,0.017205383
05085,72064,HAZEN,AR,0.000026997,0.000000000,0.000000000,0.000025154
05087,72756,ROGERS,AR,0.012934290,0.003759398,0.000000000,0.012623491
05087,72752,PETTIGREW,AR,0.032949396,0.003759398,0.027027027,0.032199049
05087,72852,OARK,AR,0.000566465,0.000000000,0.000000000,0.000548847
05087,72738,HINDSVILLE,AR,0.105173716,0.124060150,0.013513514,0.105012806
05087,72773,WESLEY,AR,0.082987160,0.018796992,0.027027027,0.081046469
05087,72703,FAYETTEVILLE,AR,0.007647281,0.003759398,0.000000000,0.007500915
05087,72632,EUREKA SPRINGS,AR,0.001793807,0.000000000,0.000000000,0.001738017
05087,72742,KINGSTON,AR,0.040691088,0.011278195,0.013513514,0.039791438
05087,72760,SAINT PAUL,AR,0.011612538,0.026315789,0.027027027,0.012074643
05087,72727,ELKINS,AR,0.112537764,0.026315789,0.000000000,0.109678010
05087,72721,COMBS,AR,0.025774169,0.011278195,0.027027027,0.025429930
05087,72959,WINSLOW,AR,0.000849698,0.000000000,0.000000000,0.000823271
05087,72776,WITTER,AR,0.051548338,0.003759398,0.027027027,0.050219539
05087,72740,HUNTSVILLE,AR,0.512934290,0.766917293,0.837837838,0.521313575
05089,72682,VALLEY SPRINGS,AR,0.018114797,0.003472222,0.000000000,0.016498188
05089,72601,HARRISON,AR,0.008952080,0.006944444,0.000000000,0.008296777
05089,72619,BULL SHOALS,AR,0.125539758,0.201388889,0.028449502,0.121113866
05089,72634,FLIPPIN,AR,0.267614534,0.388888889,0.038406828,0.255578867
05089,72675,SAINT JOE,AR,0.039389152,0.020833333,0.001422475,0.036334160
05089,72672,PYATT,AR,0.002211690,0.003472222,0.001422475,0.002193401
05089,72668,PEEL,AR,0.037388099,0.017361111,0.001422475,0.034426855
05089,72633,EVERTON,AR,0.028014745,0.006944444,0.000000000,0.025557887
05089,72644,LEAD HILL,AR,0.011690363,0.000000000,0.000000000,0.010585543
05089,72661,OAKLAND,AR,0.051500790,0.031250000,0.008534851,0.048064085
05089,72687,YELLVILLE,AR,0.391574513,0.295138889,0.917496444,0.424184627
05089,72677,SUMMIT,AR,0.001263823,0.000000000,0.001422475,0.001239748
05089,65761,THEODOSIA,MO,0.000315956,0.000000000,0.000000000,0.000286096
05089,72653,MOUNTAIN HOME,AR,0.016429700,0.024305556,0.001422475,0.015639901
05091,71854,TEXARKANA,AR,0.836880655,0.939817629,0.982188295,0.845849176
05091,71834,DODDRIDGE,AR,0.042610944,0.026747720,0.002544529,0.040953739
05091,71839,GARLAND CITY,AR,0.008229212,0.012158055,0.005089059,0.008436312
05091,71840,GENOA,AR,0.000000000,0.000000000,0.002544529,0.000039607
05091,71837,FOUKE,AR,0.112236105,0.021276596,0.007633588,0.104681559
05091,71845,LEWISVILLE,AR,0.000043085,0.000000000,0.000000000,0.000039607
05093,72370,OSCEOLA,AR,0.178429302,0.209896907,0.156626506,0.180878177
05093,72358,LUXORA,AR,0.019044912,0.006185567,0.007228916,0.017731013
05093,72350,JOINER,AR,0.020831641,0.017319588,0.012048193,0.020388844
05093,72354,LEPANTO,AR,0.002030374,0.000824742,0.000000000,0.001893250
05093,72330,DYESS,AR,0.011126452,0.012371134,0.002409639,0.011104638
05093,72428,ETOWAH,AR,0.001421262,0.000412371,0.002409639,0.001347120
05093,72313,BASSETT,AR,0.000000000,0.000000000,0.002409639,0.000036409
05093,72351,KEISER,AR,0.000162430,0.000000000,0.002409639,0.000182043
05093,72315,BLYTHEVILLE,AR,0.512628929,0.559587629,0.578313253,0.517767422
05093,72386,TYRONZA,AR,0.006740843,0.003298969,0.007228916,0.006444331
05093,72442,MANILA,AR,0.105214001,0.045360825,0.146987952,0.100560693
05093,72310,ARMOREL,AR,0.000000000,0.000000000,0.002409639,0.000036409
05093,72338,FRENCHMANS BAYOU,AR,0.001340047,0.002474227,0.002409639,0.001456346
05093,72426,DELL,AR,0.006415983,0.000000000,0.007228916,0.005861793
05093,72438,LEACHVILLE,AR,0.042069358,0.007835052,0.024096386,0.038775213
05093,72329,DRIVER,AR,0.000000000,0.000000000,0.002409639,0.000036409
05093,72391,WEST RIDGE,AR,0.000000000,0.000000000,0.002409639,0.000036409
05093,72419,CARAWAY,AR,0.000121822,0.000000000,0.000000000,0.000109226
05093,72321,BURDETTE,AR,0.000040607,0.000000000,0.002409639,0.000072817
05093,72395,WILSON,AR,0.022577763,0.033402062,0.033734940,0.023702032
05093,72316,BLYTHEVILLE,AR,0.069804272,0.101030928,0.004819277,0.071579407
05095,72108,MONROE,AR,0.000000000,0.000000000,0.007936508,0.000197433
05095,72134,ROE,AR,0.026351658,0.003724395,0.007936508,0.023494571
05095,72029,CLARENDON,AR,0.263743753,0.331471136,0.079365079,0.266337611
05095,72036,COTTON PLANT,AR,0.004543389,0.001862197,0.000000000,0.004146101
05095,72366,MARVELL,AR,0.004997728,0.003724395,0.000000000,0.004738401
05095,72368,MORO,AR,0.005224898,0.000000000,0.000000000,0.004540967
05095,72069,HOLLY GROVE,AR,0.150840527,0.027932961,0.031746032,0.134846989
05095,72392,WHEATLEY,AR,0.004997728,0.000000000,0.000000000,0.004343534
05095,72026,CASSCOE,AR,0.000000000,0.001862197,0.000000000,0.000197433
05095,72021,BRINKLEY,AR,0.539300318,0.629422719,0.873015873,0.557156960
05097,71943,GLENWOOD,AR,0.141416064,0.115853659,0.142857143,0.140653691
05097,71957,MOUNT IDA,AR,0.360867910,0.640243902,0.535714286,0.370179949
05097,71933,BONNERDALE,AR,0.027598021,0.012195122,0.000000000,0.026992288
05097,71935,CADDO GAP,AR,0.085839360,0.036585366,0.071428571,0.084282042
05097,71965,PENCIL BLUFF,AR,0.029311001,0.024390244,0.035714286,0.029195740
05097,71969,SIMS,AR,0.035591930,0.000000000,0.035714286,0.034520749
05097,71970,STORY,AR,0.084697373,0.067073171,0.035714286,0.083914800
05097,71961,ODEN,AR,0.095736582,0.030487805,0.035714286,0.093463092
05097,71960,NORMAN,AR,0.138941759,0.073170732,0.107142857,0.136797650
05099,71860,STAMPS,AR,0.002642008,0.002132196,0.000000000,0.002563226
05099,71828,CALE,AR,0.000188715,0.000000000,0.011904762,0.000341763
05099,71770,WALDO,AR,0.031704095,0.004264392,0.000000000,0.029049897
05099,71764,STEPHENS,AR,0.004529156,0.000000000,0.000000000,0.004101162
05099,71752,MC NEIL,AR,0.000566145,0.000000000,0.000000000,0.000512645
05099,71857,PRESCOTT,AR,0.613889413,0.831556503,0.904761905,0.635509228
05099,71722,BLUFF CITY,AR,0.014153614,0.044776119,0.023809524,0.016746411
05099,71835,EMMET,AR,0.109643329,0.042643923,0.011904762,0.102870813
05099,71827,BUCKNER,AR,0.027929798,0.010660981,0.000000000,0.026144908
05099,71858,ROSSTON,AR,0.194753727,0.063965885,0.035714286,0.181989064
05099,71864,WILLISVILLE,AR,0.000000000,0.000000000,0.011904762,0.000170882
05101,72670,PONCA,AR,0.019706840,0.057142857,0.071428571,0.020654592
05101,72640,HASTY,AR,0.064657980,0.000000000,0.071428571,0.063234827
05101,72601,HARRISON,AR,0.011563518,0.007142857,0.000000000,0.011439466
05101,72638,GREEN FOREST,AR,0.002605863,0.000000000,0.000000000,0.002542104
05101,72685,WESTERN GROVE,AR,0.164983713,0.321428571,0.285714286,0.168732126
05101,72856,PELSOR,AR,0.000977199,0.000000000,0.000000000,0.000953289
05101,72611,ALPENA,AR,0.002117264,0.000000000,0.000000000,0.002065459
05101,72666,PARTHENON,AR,0.050325733,0.021428571,0.142857143,0.049888783
05101,72742,KINGSTON,AR,0.002931596,0.007142857,0.000000000,0.003018748
05101,72624,COMPTON,AR,0.077035831,0.042857143,0.000000000,0.076104226
05101,72628,DEER,AR,0.103908795,0.064285714,0.071428571,0.102955195
05101,72655,MOUNT JUDEA,AR,0.086482085,0.007142857,0.071428571,0.084683826
05101,72641,JASPER,AR,0.308794788,0.371428571,0.142857143,0.309818875
05101,72683,VENDOR,AR,0.028501629,0.014285714,0.071428571,0.028280902
05101,72648,MARBLE FALLS,AR,0.075407166,0.085714286,0.071428571,0.075627582
05103,71701,CAMDEN,AR,0.753752279,0.925110132,0.900000000,0.767420873
05103,71763,SPARKMAN,AR,0.000841633,0.000000000,0.000000000,0.000773545
05103,71726,CHIDESTER,AR,0.065226539,0.016740088,0.008333333,0.061238961
05103,71762,SMACKOVER,AR,0.004909524,0.004405286,0.000000000,0.004834655
05103,71751,LOUANN,AR,0.037663066,0.006167401,0.008333333,0.035131825
05103,71764,STEPHENS,AR,0.053934633,0.019383260,0.008333333,0.051053955
05103,71857,PRESCOTT,AR,0.000841633,0.002643172,0.000000000,0.000966931
05103,71720,BEARDEN,AR,0.082830692,0.025550661,0.075000000,0.078579256
05105,72025,CASA,AR,0.065926318,0.058139535,0.088235294,0.065827522
05105,72853,OLA,AR,0.012867971,0.000000000,0.000000000,0.012417078
05105,72070,HOUSTON,AR,0.194429755,0.087209302,0.029411765,0.190338493
05105,72135,ROLAND,AR,0.001233915,0.000000000,0.000000000,0.001190679
05105,72126,PERRYVILLE,AR,0.330865503,0.581395349,0.647058824,0.340023814
05105,72016,BIGELOW,AR,0.265468006,0.151162791,0.117647059,0.261268923
05105,72857,PLAINVIEW,AR,0.039485281,0.029069767,0.000000000,0.038952203
05105,72001,ADONA,AR,0.031200423,0.023255814,0.029411765,0.030957646
05105,72125,PERRY,AR,0.058522827,0.069767442,0.088235294,0.059023643
05107,72360,MARIANNA,AR,0.000100402,0.000000000,0.000000000,0.000089750
05107,72353,LAMBROOK,AR,0.000000000,0.000000000,0.009433962,0.000089750
