geography_id,geography_type,geography_desc,provider
28079,County,"Leake County, MS",130077
28079,County,"Leake County, MS",130403
28079,County,"Leake County, MS",131227
28079,County,"Leake County, MS",131302
28079,County,"Leake County, MS",131425
28081,County,"Lee County, MS",130077
28081,County,"Lee County, MS",130403
28081,County,"Lee County, MS",131302
28081,County,"Lee County, MS",131425
28083,County,"Leflore County, MS",130077
28083,County,"Leflore County, MS",130403
28083,County,"Leflore County, MS",131302
28083,County,"Leflore County, MS",131425
28085,County,"Lincoln County, MS",130077
28085,County,"Lincoln County, MS",130403
28085,County,"Lincoln County, MS",131302
28085,County,"Lincoln County, MS",131425
28087,County,"Lowndes County, MS",130077
28087,County,"Lowndes County, MS",130403
28087,County,"Lowndes County, MS",131227
28087,County,"Lowndes County, MS",131302
28087,County,"Lowndes County, MS",131425
28089,County,"Madison County, MS",130077
28089,County,"Madison County, MS",130403
28089,County,"Madison County, MS",131302
28089,County,"Madison County, MS",131425
28089,County,"Madison County, MS",460677
28091,County,"Marion County, MS",130077
28091,County,"Marion County, MS",130403
28091,County,"Marion County, MS",131227
28091,County,"Marion County, MS",131302
28091,County,"Marion County, MS",131425
28093,County,"Marshall County, MS",130077
28093,County,"Marshall County, MS",130403
28093,County,"Marshall County, MS",131302
28093,County,"Marshall County, MS",131425
28093,County,"Marshall County, MS",460677
28095,County,"Monroe County, MS",130077
28095,County,"Monroe County, MS",130403
28095,County,"Monroe County, MS",131227
28095,County,"Monroe County, MS",131302
28095,County,"Monroe County, MS",131425
28097,County,"Montgomery County, MS",130077
28097,County,"Montgomery County, MS",130403
28097,County,"Montgomery County, MS",131302
28097,County,"Montgomery County, MS",131425
28099,County,"Neshoba County, MS",130077
28099,County,"Neshoba County, MS",130403
28099,County,"Neshoba County, MS",131227
28099,County,"Neshoba County, MS",131302
28099,County,"Neshoba County, MS",131425
28101,County,"Newton County, MS",130077
28101,County,"Newton County, MS",130403
28101,County,"Newton County, MS",131227
28101,County,"Newton County, MS",131302
28101,County,"Newton County, MS",131425
28103,County,"Noxubee County, MS",130077
28103,County,"Noxubee County, MS",130403
28103,County,"Noxubee County, MS",131227
28103,County,"Noxubee County, MS",131302
28103,County,"Noxubee County, MS",131425
28105,County,"Oktibbeha County, MS",130077
28105,County,"Oktibbeha County, MS",130403
28105,County,"Oktibbeha County, MS",131302
28105,County,"Oktibbeha County, MS",131425
28107,County,"Panola County, MS",130077
28107,County,"Panola County, MS",130403
28107,County,"Panola County, MS",131302
28107,County,"Panola County, MS",131425
28109,County,"Pearl River County, MS",130077
28109,County,"Pearl River County, MS",130403
28109,County,"Pearl River County, MS",131227
28109,County,"Pearl River County, MS",131302
28109,County,"Pearl River County, MS",131425
28109,County,"Pearl River County, MS",460677
28111,County,"Perry County, MS",130077
28111,County,"Perry County, MS",130403
28111,County,"Perry County, MS",131227
28111,County,"Perry County, MS",131302
28111,County,"Perry County, MS",131425
28111,County,"Perry County, MS",460677
28113,County,"Pike County, MS",130077
28113,County,"Pike County, MS",130403
28113,County,"Pike County, MS",131302
28113,County,"Pike County, MS",131425
28115,County,"Pontotoc County, MS",130077
28115,County,"Pontotoc County, MS",130403
28115,County,"Pontotoc County, MS",131302
28115,County,"Pontotoc County, MS",131425
28117,County,"Prentiss County, MS",130077
28117,County,"Prentiss County, MS",130403
28117,County,"Prentiss County, MS",131302
28117,County,"Prentiss County, MS",131425
28119,County,"Quitman County, MS",130077
28119,County,"Quitman County, MS",130403
28119,County,"Quitman County, MS",131302
28119,County,"Quitman County, MS",131425
28121,County,"Rankin County, MS",130077
28121,County,"Rankin County, MS",130403
28121,County,"Rankin County, MS",131302
28121,County,"Rankin County, MS",131425
28121,County,"Rankin County, MS",460677
28123,County,"Scott County, MS",130077
28123,County,"Scott County, MS",130403
28123,County,"Scott County, MS",131227
28123,County,"Scott County, MS",131302
28123,County,"Scott County, MS",131425
28123,County,"Scott County, MS",460677
28125,County,"Sharkey County, MS",130077
28125,County,"Sharkey County, MS",130403
28125,County,"Sharkey County, MS",131302
28125,County,"Sharkey County, MS",131425
28127,County,"Simpson County, MS",130077
28127,County,"Simpson County, MS",130403
28127,County,"Simpson County, MS",131302
28127,County,"Simpson County, MS",131425
28127,County,"Simpson County, MS",460677
28129,County,"Smith County, MS",130077
28129,County,"Smith County, MS",130403
28129,County,"Smith County, MS",131227
28129,County,"Smith County, MS",131302
28129,County,"Smith County, MS",131425
28131,County,"Stone County, MS",130077
28131,County,"Stone County, MS",130403
28131,County,"Stone County, MS",131227
28131,County,"Stone County, MS",131302
28131,County,"Stone County, MS",131425
28133,County,"Sunflower County, MS",130077
28133,County,"Sunflower County, MS",130403
28133,County,"Sunflower County, MS",131302
28133,County,"Sunflower County, MS",131425
28135,County,"Tallahatchie County, MS",130077
28135,County,"Tallahatchie County, MS",130403
28135,County,"Tallahatchie County, MS",131302
28135,County,"Tallahatchie County, MS",131425
28137,County,"Tate County, MS",130077
28137,County,"Tate County, MS",130403
28137,County,"Tate County, MS",131302
28137,County,"Tate County, MS",131425
28137,County,"Tate County, MS",460677
28139,County,"Tippah County, MS",130077
28139,County,"Tippah County, MS",130403
28139,County,"Tippah County, MS",131302
28139,County,"Tippah County, MS",131425
28141,County,"Tishomingo County, MS",130077
28141,County,"Tishomingo County, MS",130403
28141,County,"Tishomingo County, MS",131302
28141,County,"Tishomingo County, MS",131425
28143,County,"Tunica County, MS",130077
28143,County,"Tunica County, MS",130403
28143,County,"Tunica County, MS",131302
28143,County,"Tunica County, MS",131425
28143,County,"Tunica County, MS",460677
28145,County,"Union County, MS",130077
28145,County,"Union County, MS",130403
28145,County,"Union County, MS",131302
28145,County,"Union County, MS",131425
28147,County,"Walthall County, MS",130077
28147,County,"Walthall County, MS",130403
28147,County,"Walthall County, MS",131302
28147,County,"Walthall County, MS",131425
28149,County,"Warren County, MS",130077
28149,County,"Warren County, MS",130403
28149,County,"Warren County, MS",131302
28149,County,"Warren County, MS",131425
28151,County,"Washington County, MS",130077
28151,County,"Washington County, MS",130403
28151,County,"Washington County, MS",131302
28151,County,"Washington County, MS",131425
28153,County,"Wayne County, MS",130077
28153,County,"Wayne County, MS",130403
28153,County,"Wayne County, MS",131227
28153,County,"Wayne County, MS",131302
28153,County,"Wayne County, MS",131425
28155,County,"Webster County, MS",130077
28155,County,"Webster County, MS",130403
28155,County,"Webster County, MS",131302
28155,County,"Webster County, MS",131425
28157,County,"Wilkinson County, MS",130077
28157,County,"Wilkinson County, MS",130403
28157,County,"Wilkinson County, MS",131302
28157,County,"Wilkinson County, MS",131425
28159,County,"Winston County, MS",130077
28159,County,"Winston County, MS",130403
28159,County,"Winston County, MS",131302
28159,County,"Winston County, MS",131425
28161,County,"Yalobusha County, MS",130077
28161,County,"Yalobusha County, MS",130403
28161,County,"Yalobusha County, MS",131302
28161,County,"Yalobusha County, MS",131425
28163,County,"Yazoo County, MS",130077
28163,County,"Yazoo County, MS",130403
28163,County,"Yazoo County, MS",131302
28163,County,"Yazoo County, MS",131425
28163,County,"Yazoo County, MS",460677
29001,County,"Adair County, MO",130077
29001,County,"Adair County, MO",130403
29001,County,"Adair County, MO",131310
29001,County,"Adair County, MO",131425
29003,County,"Andrew County, MO",130077
29003,County,"Andrew County, MO",130403
29003,County,"Andrew County, MO",130952
29003,County,"Andrew County, MO",131425
29003,County,"Andrew County, MO",460677
29005,County,"Atchison County, MO",130077
29005,County,"Atchison County, MO",130403
29005,County,"Atchison County, MO",130952
29005,County,"Atchison County, MO",131136
29005,County,"Atchison County, MO",131310
29005,County,"Atchison County, MO",131425
29007,County,"Audrain County, MO",130077
29007,County,"Audrain County, MO",130403
29007,County,"Audrain County, MO",131310
29007,County,"Audrain County, MO",131425
29009,County,"Barry County, MO",130077
29009,County,"Barry County, MO",130403
29009,County,"Barry County, MO",131310
29009,County,"Barry County, MO",131425
29009,County,"Barry County, MO",460677
29011,County,"Barton County, MO",130077
29011,County,"Barton County, MO",130403
29011,County,"Barton County, MO",131310
29011,County,"Barton County, MO",131425
29013,County,"Bates County, MO",130077
29013,County,"Bates County, MO",130403
29013,County,"Bates County, MO",131425
29015,County,"Benton County, MO",130077
29015,County,"Benton County, MO",130403
29015,County,"Benton County, MO",131310
29015,County,"Benton County, MO",131425
29017,County,"Bollinger County, MO",130077
29017,County,"Bollinger County, MO",130403
29017,County,"Bollinger County, MO",131425
29017,County,"Bollinger County, MO",460677
29019,County,"Boone County, MO",130077
29019,County,"Boone County, MO",130403
29019,County,"Boone County, MO",131310
29019,County,"Boone County, MO",131425
29019,County,"Boone County, MO",460677
29021,County,"Buchanan County, MO",130077
29021,County,"Buchanan County, MO",130403
29021,County,"Buchanan County, MO",131425
29021,County,"Buchanan County, MO",460677
29023,County,"Butler County, MO",130077
29023,County,"Butler County, MO",130403
29023,County,"Butler County, MO",131425
29025,County,"Caldwell County, MO",130077
29025,County,"Caldwell County, MO",130403
29025,County,"Caldwell County, MO",131425
29027,County,"Callaway County, MO",130077
29027,County,"Callaway County, MO",130403
29027,County,"Callaway County, MO",131310
29027,County,"Callaway County, MO",131425
29027,County,"Callaway County, MO",460677
29029,County,"Camden County, MO",130077
29029,County,"Camden County, MO",130403
29029,County,"Camden County, MO",131310
29029,County,"Camden County, MO",131425
29031,County,"Cape Girardeau County, MO",130077
29031,County,"Cape Girardeau County, MO",130403
29031,County,"Cape Girardeau County, MO",131425
29031,County,"Cape Girardeau County, MO",460677
29033,County,"Carroll County, MO",130077
29033,County,"Carroll County, MO",130403
29033,County,"Carroll County, MO",131425
29035,County,"Carter County, MO",130077
29035,County,"Carter County, MO",130403
29035,County,"Carter County, MO",131310
29035,County,"Carter County, MO",131425
29037,County,"Cass County, MO",130077
29037,County,"Cass County, MO",130403
29037,County,"Cass County, MO",131425
29037,County,"Cass County, MO",460677
29039,County,"Cedar County, MO",130077
29039,County,"Cedar County, MO",130403
29039,County,"Cedar County, MO",131425
29041,County,"Chariton County, MO",130077
29041,County,"Chariton County, MO",130403
29041,County,"Chariton County, MO",131310
29041,County,"Chariton County, MO",131425
29043,County,"Christian County, MO",130077
29043,County,"Christian County, MO",130403
29043,County,"Christian County, MO",131310
29043,County,"Christian County, MO",131425
29043,County,"Christian County, MO",460677
29045,County,"Clark County, MO",130077
29045,County,"Clark County, MO",130403
29045,County,"Clark County, MO",131310
29045,County,"Clark County, MO",131425
29047,County,"Clay County, MO",130077
29047,County,"Clay County, MO",130403
29047,County,"Clay County, MO",131425
29047,County,"Clay County, MO",460677
29049,County,"Clinton County, MO",130077
29049,County,"Clinton County, MO",130403
29049,County,"Clinton County, MO",131425
29049,County,"Clinton County, MO",460677
29051,County,"Cole County, MO",130077
29051,County,"Cole County, MO",130403
29051,County,"Cole County, MO",131310
29051,County,"Cole County, MO",131425
29051,County,"Cole County, MO",460677
29053,County,"Cooper County, MO",130077
29053,County,"Cooper County, MO",130403
29053,County,"Cooper County, MO",131310
29053,County,"Cooper County, MO",131425
29053,County,"Cooper County, MO",460677
29055,County,"Crawford County, MO",130077
29055,County,"Crawford County, MO",130403
29055,County,"Crawford County, MO",131425
29057,County,"Dade County, MO",130077
29057,County,"Dade County, MO",130403
29057,County,"Dade County, MO",131310
29057,County,"Dade County, MO",131425
29059,County,"Dallas County, MO",130077
29059,County,"Dallas County, MO",130403
29059,County,"Dallas County, MO",131425
29061,County,"Daviess County, MO",130077
29061,County,"Daviess County, MO",130403
29061,County,"Daviess County, MO",131425
29063,County,"DeKalb County, MO",130077
29063,County,"DeKalb County, MO",130403
29063,County,"DeKalb County, MO",131425
29065,County,"Dent County, MO",130077
29065,County,"Dent County, MO",130403
29065,County,"Dent County, MO",131310
29065,County,"Dent County, MO",131425
29067,County,"Douglas County, MO",130077
29067,County,"Douglas County, MO",130403
29067,County,"Douglas County, MO",131310
29067,County,"Douglas County, MO",131425
29069,County,"Dunklin County, MO",130077
29069,County,"Dunklin County, MO",130403
29069,County,"Dunklin County, MO",131425
29071,County,"Franklin County, MO",130077
29071,County,"Franklin County, MO",130403
29071,County,"Franklin County, MO",131425
